"","time","event","prttime","age","gpa","dblmaj"
"2617",0.000127596032030543,TRUE,0,17,3,0
"2618",0.000145372799959718,TRUE,0,19,3,0
"2619",6.12035077478701e-05,TRUE,0,19,3.3,0
"2620",5.98117671983223e-05,TRUE,0,18,3.3,0
"2621",2.6937461125311e-05,TRUE,0,18,2,0
"2622",4.28814797358762e-05,TRUE,0,18,3.5,1
"2623",9.12537994629804e-05,TRUE,0,18,3.3,0
"2624",1.54554460944263e-05,TRUE,0,21,2.8,1
"2625",3.87874765944049e-05,TRUE,0,17,3.1,1
"2626",3.35386406100575e-05,TRUE,0,22,3.6,0
"2627",2.45565876248142e-05,TRUE,0,20,3.3,0
"2628",5.31914442266687e-05,TRUE,0,19,3.1,1
"2629",0.000833487830047344,TRUE,1,20,2.1,0
"2630",1.34840950131034e-06,TRUE,0,20,2.9,0
"2631",0.00038087271351952,TRUE,1,20,3.5,0
"2632",9.40984863696624e-05,TRUE,0,17,3.4,0
"2633",5.92401507295999e-05,TRUE,0,18,3.4,0
"2634",5.59586655669799e-06,TRUE,0,18,3.1,0
"2635",8.32568980514936e-05,TRUE,0,20,2.9,1
"2636",6.93598588764592e-06,TRUE,0,19,3.5,0
"2637",1.7562768076004e-05,TRUE,0,17,3.3,0
"2638",1.57983369488356e-05,TRUE,0,18,2.5,0
"2639",0.000452974781144809,TRUE,0,18,2.5,1
"2640",1.29985829291838e-05,TRUE,0,18,3.6,0
"2641",7.05400874662278e-05,TRUE,0,18,3.1,1
"2642",1.29576370926525e-05,TRUE,0,17,3,0
"2643",6.75016813866068e-05,TRUE,0,18,1.9,0
"2644",1.28233971256105e-05,TRUE,0,18,3,0
"2645",9.51635519602952e-05,TRUE,0,17,3.7,0
"2646",1.43217876311334e-06,TRUE,1,17,2.3,1
"2647",2.2290244856205e-05,TRUE,0,17,2.7,1
"2648",3.57844559098294e-05,TRUE,0,17,3.4,1
"2649",0.000143455587377551,TRUE,0,18,3.1,0
"2650",5.98219535715787e-05,TRUE,0,17,3.4,0
"2651",3.07927787528618e-05,TRUE,0,18,3.6,0
"2652",5.42039071858382e-05,TRUE,0,18,3.7,0
"2653",9.90414837006396e-05,TRUE,0,17,3.3,0
"2654",1.61285686847875e-05,TRUE,0,18,2.7,0
"2655",0.000477794170171855,TRUE,1,18,1.9,1
"2656",3.50394706463465e-05,TRUE,0,18,3.2,0
"2657",0.000120208116345066,TRUE,0,19,3,0
"2658",0.000727271464835571,TRUE,1,17,2.8,0
"2659",1.86507480592335e-05,TRUE,0,19,2.5,0
"2660",7.44134234302827e-05,TRUE,0,19,3.5,0
"2661",0.000181743447045969,TRUE,1,21,2.6,0
"2662",2.17793962494531e-05,TRUE,0,21,3.2,1
"2663",0.000467937383251234,TRUE,1,20,3.7,0
"2664",2.19376832739159e-05,TRUE,0,23,3,0
"2665",3.1109691249037e-05,TRUE,0,18,2.4,0
"2666",2.92967544203365e-05,TRUE,0,23,3.4,0
"2667",3.6044245151363e-05,TRUE,0,17,2.5,1
"2668",8.86483487342232e-05,TRUE,0,19,2.6,0
"2669",3.7111426565399e-05,TRUE,0,20,3.1,0
"2670",0.000165885900633437,TRUE,1,18,3.7,0
"2671",1.3438726922526e-05,TRUE,0,18,2.4,0
"2672",1.56371336725015e-05,TRUE,0,23,2.8,1
"2673",0.000400087037830603,TRUE,1,17,3.5,0
"2674",2.5686688381527e-05,TRUE,0,19,3.4,0
"2675",3.07536842112046e-06,TRUE,0,18,3.4,0
"2676",7.49009644164066e-05,TRUE,0,18,2.6,1
"2677",3.60810588241629e-05,TRUE,0,18,3,0
"2678",4.18376238713556e-05,TRUE,0,19,2.6,0
"2679",4.35865465360107e-05,TRUE,0,18,3.2,0
"2680",0.000246290410929834,TRUE,1,18,3.7,0
"2681",0.000821027890597505,TRUE,1,17,2.9,0
"2682",1.88281781068185e-05,TRUE,0,18,3.3,0
"2683",6.45769745448042e-05,TRUE,0,17,3,1
"2684",1.53759112841969e-05,TRUE,0,18,2.9,0
"2685",3.93949865449944e-05,TRUE,0,21,2.1,1
"2686",1.30159163188595e-05,FALSE,0,18,3.2,0
"2687",1.31221255288982e-05,TRUE,0,17,3,0
"2688",5.11633386758685e-05,TRUE,0,18,2.7,1
"2689",0.000759033041146565,TRUE,1,19,3.3,0
"2690",2.58311240327645e-05,TRUE,0,20,3.3,0
"2691",0.000137106185277289,TRUE,0,17,3.1,0
"2692",2.88442547465846e-05,TRUE,0,19,2.8,0
"2693",6.51165716622356e-06,TRUE,0,21,3.4,0
"2694",3.63964273544614e-05,TRUE,0,17,3.5,0
"2695",0.000502945795646525,TRUE,1,19,3.1,0
"2696",4.90156823433184e-07,TRUE,0,18,3.5,0
"2697",0.000168569223295174,TRUE,0,19,2.5,0
"2698",9.0067984549197e-05,TRUE,0,17,3.2,0
"2699",4.63171863355494e-05,TRUE,0,18,3.6,0
"2700",9.44509542746234e-05,TRUE,1,23,1.9,1
"2701",1.42428132630508e-05,TRUE,0,19,3.4,0
"2702",1.98128749837738e-07,TRUE,0,18,3.7,0
"2703",0.00028814762238114,TRUE,0,17,3.8,1
"2704",7.39636551865547e-06,TRUE,0,23,3.4,0
"2705",4.95048769270325e-05,TRUE,0,19,3.2,0
"2706",0.000120433292532426,TRUE,0,18,3.4,0
"2707",0.000129754575178562,TRUE,0,17,2.9,0
"2708",4.37970928282205e-05,TRUE,1,19,3,1
"2709",0.000193736839901248,TRUE,0,17,3,0
"2710",0.000137062691060037,TRUE,0,17,3.3,0
"2711",2.22345295964683e-05,TRUE,0,21,3.2,0
"2712",1.81289771222334e-05,TRUE,0,18,3.4,0
"2713",3.90533714548361e-05,TRUE,0,18,3.1,0
"2714",0.000198931750921293,TRUE,0,17,3.4,0
"2715",0.000238686907198629,TRUE,0,17,2.1,0
"2716",2.9005314699372e-05,TRUE,0,19,3.3,0
"2717",0.000153199250530936,TRUE,1,21,2.7,0
"2718",4.19559958561496e-07,TRUE,0,19,2.9,1
"2719",0.000189096015093599,TRUE,0,18,3.4,1
"2720",0.000597106728248314,TRUE,1,18,3.7,0
"2721",2.47928374732398e-05,TRUE,0,17,3.5,0
"2722",0.00113718215908397,TRUE,1,17,3.8,0
"2723",1.75571152447528e-06,TRUE,0,20,3.7,0
"2724",9.13767578061142e-05,TRUE,0,17,3,1
"2725",7.04806534997256e-05,TRUE,0,19,3.1,0
"2726",6.42758002338647e-05,TRUE,0,17,3.5,0
"2727",7.74010401610642e-05,TRUE,0,18,3.2,0
"2728",2.20744725616118e-06,TRUE,0,18,3.1,0
"2729",3.8078228456131e-05,TRUE,0,17,2.1,0
"2730",0.00139052425986347,TRUE,1,21,3.1,0
"2731",0.000105287924090324,TRUE,0,18,3.2,0
"2732",8.52595193861381e-05,TRUE,0,21,3.3,1
"2733",0.000238787411279319,TRUE,0,18,3.2,1
"2734",2.8731819419902e-05,TRUE,0,17,3.4,0
"2735",2.50482087240257e-05,TRUE,0,18,3.5,0
"2736",0.000172215644405115,TRUE,0,17,2.9,1
"2737",0.000178400735630162,TRUE,0,18,3.1,0
"2738",5.25935906848734e-05,TRUE,0,20,3.3,1
"2739",6.06088091455159e-05,TRUE,0,17,3.1,0
"2740",3.33390646724388e-05,TRUE,0,21,3.6,0
"2741",1.87893493432062e-05,TRUE,0,17,3.5,1
"2742",0.000126910420906232,TRUE,0,18,3.2,0
"2743",7.37299367530301e-05,TRUE,0,19,2.7,0
"2744",3.85153366693592e-05,TRUE,0,18,3.3,0
"2745",0.00042133092025328,TRUE,1,17,3,0
"2746",0.000186087264958842,TRUE,0,17,2.5,1
"2747",8.28160948802969e-06,TRUE,0,18,3.5,0
"2748",1.55799194067719e-05,TRUE,0,19,3.4,0
"2749",0.000629359425625069,TRUE,1,21,2.3,0
"2750",0.000124523777288858,TRUE,0,18,3.6,1
"2751",9.87360168219445e-05,TRUE,0,17,2.1,0
"2752",4.42390684278679e-05,TRUE,0,19,3.3,0
"2753",0.000205841118509892,TRUE,0,19,3.3,0
"2754",0.000976657952637248,FALSE,1,18,3.2,0
"2755",5.59900955971612e-05,TRUE,0,18,3.2,0
"2756",0.000284941460445762,TRUE,1,19,3.3,0
"2757",2.08140799162769e-05,TRUE,0,19,2.8,0
"2758",8.69261841075036e-05,TRUE,0,19,3.3,1
"2759",0.000122068085665535,TRUE,0,18,2.4,0
"2760",0.000225455218288315,TRUE,0,18,3.4,0
"2761",0.000137196443479834,TRUE,0,17,3.4,0
"2762",0.000275902523116395,TRUE,1,17,3.4,0
"2763",5.88990746861227e-05,FALSE,1,19,3,0
"2764",0.00016632597150316,TRUE,0,19,3.1,0
"2765",7.23792091814985e-05,TRUE,0,18,3.3,0
"2766",0.00016948866964463,TRUE,1,21,3.3,1
"2767",6.43485280727314e-05,TRUE,0,17,3.2,1
"2768",2.3606977719973e-06,TRUE,0,17,3.5,0
"2769",0.000439304014343621,TRUE,1,20,3.6,0
"2770",0.000231924768196769,TRUE,1,18,3.9,0
"2771",4.67179906557041e-06,TRUE,0,19,2.8,0
"2772",7.92218204806822e-05,TRUE,0,18,2.6,0
"2773",7.09400788729398e-05,TRUE,1,19,3.4,0
"2774",0.000134213319141833,TRUE,1,18,3.4,1
"2775",6.43832530111469e-05,TRUE,0,17,2.6,0
"2776",0.000480778529538186,TRUE,1,18,3.4,0
"2777",0.000417369970685855,FALSE,1,20,2.5,0
"2778",0.000851777643982185,TRUE,1,18,3.4,0
"2779",0.000124372374058271,TRUE,0,18,3.3,0
"2780",0.000225447800938539,TRUE,1,19,3.3,0
"2781",4.01114113123657e-05,TRUE,0,17,1.7,1
"2782",3.44821608095358e-05,TRUE,0,18,2.6,0
"2783",7.61402951468968e-06,TRUE,0,20,3.3,0
"2784",5.17697753535562e-06,TRUE,0,18,2.9,0
"2785",6.69580660337129e-05,TRUE,0,22,2.6,0
"2786",0.000106072846073593,TRUE,0,19,3.1,0
"2787",0.000201060681615482,TRUE,1,17,3.1,0
"2788",4.12351964503692e-05,TRUE,0,17,3.6,1
"2789",6.60254134961615e-06,TRUE,0,20,2.8,0
"2790",6.23693060432136e-05,TRUE,0,18,3.6,0
"2791",0.000175966201176472,TRUE,1,17,2,0
"2792",2.56796403149645e-06,TRUE,0,19,2.2,0
"2793",0.000139498689950283,TRUE,0,17,2.1,0
"2794",0.000798680801460983,TRUE,1,18,3.6,0
"2795",9.79565127970528e-05,TRUE,1,20,3.3,0
"2796",8.81840982454269e-05,TRUE,1,21,2.9,0
"2797",0.00129635781699474,TRUE,1,18,3.2,0
"2798",9.50912925333888e-05,TRUE,0,17,2.8,0
"2799",0.000386993105439869,TRUE,1,18,2.7,0
"2800",1.86913780001557e-05,TRUE,0,17,1.4,0
"2801",2.14393609429234e-05,TRUE,0,18,3.2,0
"2802",0.000265421602915597,TRUE,1,18,1.8,0
"2803",0.000118805946606535,TRUE,0,19,3.4,0
"2804",5.21398105825545e-05,TRUE,0,19,3,0
"2805",9.07087614422331e-05,TRUE,0,20,3,0
"2806",4.01158022224275e-05,TRUE,0,17,2.3,0
"2807",0.000366646587036976,TRUE,1,17,3.6,0
"2808",2.99667422389851e-05,TRUE,0,18,3.4,0
"2809",0.000101805347793906,TRUE,1,17,3.6,0
"2810",2.02583463468709e-05,TRUE,0,20,2.9,1
"2811",2.02646478684078e-05,TRUE,0,17,3.2,0
"2812",7.27414372068683e-05,TRUE,0,20,3.3,0
"2813",0.000200759671222687,TRUE,0,17,3.1,0
"2814",3.3048829212715e-05,TRUE,0,18,2.7,0
"2815",2.05949208384659e-05,TRUE,0,20,2.9,0
"2816",9.21678453165076e-05,TRUE,1,20,3.2,1
"2817",9.52030004014828e-05,TRUE,0,18,3.1,0
"2818",2.70542939643285e-05,TRUE,0,21,3.5,0
"2819",4.15224590227609e-05,TRUE,0,24,3.5,0
"2820",0.000299553928160727,TRUE,1,18,3,0
"2821",0.000581499043854024,TRUE,1,18,2.8,0
"2822",4.15520227600928e-05,TRUE,0,18,3.7,1
"2823",4.75033290963338e-05,TRUE,0,18,1.7,0
"2824",0.000239962034129272,TRUE,0,17,3.4,0
"2825",0.000107420787311718,TRUE,0,18,3.7,0
"2826",0.000113514061428641,TRUE,0,25,3.7,1
"2827",0.000386157603091371,TRUE,1,18,2.9,0
"2828",1.98348858411083e-05,TRUE,0,20,3.2,0
"2829",0.000522757654679793,FALSE,1,17,3.4,0
"2830",5.98852333635299e-06,FALSE,0,19,2.4,1
"2831",5.76043497429329e-06,TRUE,0,23,3,0
"2832",0.00141150827947638,TRUE,1,18,2.1,0
"2833",4.1269413418077e-05,TRUE,0,18,3.3,0
"2834",1.95978008390659e-05,TRUE,0,20,3.5,0
"2835",0.000118354820518691,TRUE,0,21,1.6,0
"2836",6.49395589339026e-06,TRUE,0,17,3.1,0
"2837",2.55357717054973e-05,TRUE,0,21,3.4,0
"2838",9.33446607921505e-07,TRUE,0,17,3.4,0
"2839",4.28238138338042e-05,TRUE,0,19,2.9,0
"2840",0.000800984157879042,TRUE,1,17,3.5,0
"2841",7.7209446580563e-05,TRUE,0,18,3.6,1
"2842",0.000860232934502782,FALSE,1,18,3.3,0
"2843",6.91071389081179e-05,TRUE,0,20,3,0
"2844",1.68353166110327e-05,TRUE,0,18,3,0
"2845",1.56217558546456e-05,TRUE,0,18,3.3,0
"2846",3.58544326564268e-05,TRUE,0,19,3.7,1
"2847",8.02442565486767e-06,TRUE,0,18,2.9,0
"2848",2.06202851711573e-05,TRUE,0,18,3.1,0
"2849",0.000124270763624844,TRUE,0,18,3.3,0
"2850",5.26536232329959e-05,TRUE,0,18,2.9,0
"2851",1.74606955746497e-05,TRUE,0,19,3.4,0
"2852",0.000221188707288589,TRUE,1,17,3.8,0
"2853",6.36192460904283e-05,TRUE,0,17,3.1,1
"2854",0.000125461572271631,TRUE,0,18,2.9,0
"2855",4.7172660885574e-05,TRUE,0,19,2.9,0
"2856",7.67741696154103e-05,TRUE,0,18,3.8,0
"2857",1.18646901727481e-05,TRUE,0,18,2.5,0
"2858",7.57406753630772e-05,TRUE,0,18,3.1,0
"2859",0.000539915849977094,TRUE,1,18,2.7,0
"2860",0.000116918992177335,TRUE,1,19,3.4,0
"2861",0.000222891480213898,TRUE,1,24,3.7,0
"2862",1.67060152197706e-05,TRUE,0,29,2.6,0
"2863",0.000475209406109533,TRUE,1,18,3.2,1
"2864",3.96502203114025e-06,TRUE,0,19,3,0
"2865",4.03218041544873e-05,TRUE,0,18,3.4,1
"2866",6.92609095543483e-06,TRUE,0,18,2.1,0
"2867",0.000222221288685283,TRUE,0,17,3.5,0
"2868",4.9743648096605e-05,TRUE,0,18,3.2,0
"2869",6.78418832705288e-06,TRUE,0,17,3.1,0
"2870",2.60219320314465e-05,TRUE,0,18,3.1,0
"2871",0.000273254247691678,TRUE,1,18,3.4,0
"2872",6.88877367933256e-05,TRUE,0,18,2.4,0
"2873",9.66122673006622e-06,TRUE,0,17,2.9,0
"2874",2.42261695563572e-05,TRUE,0,18,2.6,0
"2875",0.000154063875343853,TRUE,0,19,2.7,1
"2876",0.000168593950278776,TRUE,0,18,2.4,0
"2877",4.77141320012904e-05,TRUE,1,17,3.5,1
"2878",0.00202795852509621,TRUE,1,18,3.4,0
"2879",8.82439981696687e-05,TRUE,0,18,2.9,0
"2880",0.000353805494772041,TRUE,1,21,2.4,0
"2881",9.94020865569014e-06,FALSE,0,18,3.3,1
"2882",7.59736883662393e-06,TRUE,0,17,2.2,0
"2883",5.19412448793071e-05,TRUE,0,22,3.2,0
"2884",0.000100455398109056,TRUE,0,19,3.3,0
"2885",6.34400289786981e-05,TRUE,0,17,3.3,0
"2886",1.05833869653135e-06,TRUE,1,21,3.2,1
"2887",4.61284745028564e-06,TRUE,0,18,2.3,0
"2888",4.49075117607189e-05,TRUE,0,18,3,0
"2889",0.000148098018032489,TRUE,0,17,2.6,0
"2890",7.00370666881491e-05,TRUE,0,18,3.4,0
"2891",9.88121534216362e-06,TRUE,0,18,3.6,0
"2892",0.000156237442055042,TRUE,0,18,2.8,0
"2893",5.06418503433441e-06,TRUE,0,20,2.2,0
"2894",0.000397405347927627,TRUE,1,17,3.4,0
"2895",5.74915716879506e-05,TRUE,0,18,3.1,0
"2896",1.1430983859144e-05,TRUE,0,19,3.1,0
"2897",0.000213096930963997,TRUE,1,18,2.7,0
"2898",0.000110327161345878,TRUE,0,19,3.3,0
"2899",1.36630971165351e-05,TRUE,0,20,3.6,0
"2900",0.000182000045191787,TRUE,0,17,3.4,0
"2901",4.93924718666426e-06,TRUE,0,18,3.4,0
"2902",3.84865584046256e-05,TRUE,0,17,3.1,1
"2903",4.87098925187023e-05,TRUE,0,19,3.6,0
"2904",7.4097988829412e-06,TRUE,1,18,3.2,0
"2905",3.73722625606896e-05,TRUE,0,18,2.9,1
"2906",3.01246445304799e-06,TRUE,0,18,3.7,0
"2907",1.11770850549842e-05,TRUE,0,19,2.4,0
"2908",2.85223588960915e-05,TRUE,1,19,3.1,0
"2909",8.28161276064376e-05,TRUE,0,18,3.5,0
"2910",4.64926221731445e-06,TRUE,0,20,2.3,0
"2911",3.81043014023648e-05,TRUE,0,19,2.8,1
"2912",7.37962208659179e-05,TRUE,0,18,3.7,0
"2913",0.000304525089440416,TRUE,0,17,2.9,0
"2914",1.70598472336951e-05,TRUE,0,18,3.7,0
"2915",4.7658283187219e-06,TRUE,0,18,3.4,0
"2916",1.19777386914089e-05,TRUE,0,18,3.3,0
"2917",6.44328076181793e-07,TRUE,0,18,3.2,0
"2918",0.000878817902365373,TRUE,1,18,3.3,0
"2919",0.000159377830454129,TRUE,1,19,3.1,0
"2920",5.53754060142286e-05,TRUE,0,17,3.6,0
"2921",0.000108268327832655,TRUE,0,17,3,0
"2922",4.07490070090718e-06,TRUE,1,17,2.7,0
"2923",3.40494771407894e-06,TRUE,0,20,3.3,0
"2924",8.99354462788475e-05,TRUE,0,18,3.2,0
"2925",0.000279153854364419,FALSE,1,17,3.5,1
"2926",5.29771882449029e-05,TRUE,0,18,3.3,0
"2927",4.30422413212371e-05,TRUE,0,18,3.7,0
"2928",2.19834783884011e-05,FALSE,0,18,3.2,0
"2929",0.000953029303510432,TRUE,1,18,2.4,0
"2930",3.96827967884018e-06,FALSE,0,18,3.2,0
"2931",3.05597437956201e-05,TRUE,0,18,3.3,0
"2932",9.05876671323176e-05,TRUE,0,19,3.6,0
"2933",7.61750923193438e-06,TRUE,0,18,3.2,0
"2934",9.1648593451774e-05,TRUE,0,18,3.3,1
"2935",0.000244829410351234,TRUE,1,18,3.6,0
"2936",6.4041289128649e-05,TRUE,0,18,3.2,0
"2937",0.000152461922510686,TRUE,0,17,3,1
"2938",0.000152379120365489,TRUE,0,17,3.1,1
"2939",4.08583008095516e-05,TRUE,0,19,3.1,0
"2940",1.78332997969374e-05,TRUE,1,17,2.8,1
"2941",7.81500600891743e-05,TRUE,0,18,3.2,1
"2942",0.000122441508679619,TRUE,0,18,3.2,0
"2943",5.39742446291104e-05,FALSE,0,18,3.6,0
"2944",2.57667967588626e-05,TRUE,0,21,2.9,1
"2945",7.26691103918332e-05,TRUE,1,17,1.6,0
"2946",3.59710316071727e-05,TRUE,0,18,3.2,0
"2947",6.87496783188244e-05,TRUE,0,19,3.6,0
"2948",0.000255760485275459,TRUE,0,17,3,0
"2949",9.55921791226457e-05,TRUE,0,19,3.5,0
"2950",4.86435257427192e-05,TRUE,1,18,3.2,0
"2951",0.000787077333955989,TRUE,1,20,3.3,0
"2952",0.00010585508140557,TRUE,1,17,3.1,0
"2953",0.000703024266252484,TRUE,1,21,2.9,0
"2954",4.09586443417048e-05,TRUE,0,18,3.1,0
"2955",0.000238304694278287,TRUE,0,17,3.2,0
"2956",7.42001719995842e-06,TRUE,0,27,2.9,1
"2957",0.000179753155296923,TRUE,0,18,3,1
"2958",0.000140438373542597,TRUE,0,17,3.4,0
"2959",1.4126318024505e-05,TRUE,0,21,3.2,0
"2960",1.7276296027527e-05,TRUE,0,18,3,0
"2961",0.000219536374256149,TRUE,1,18,3.2,1
"2962",3.59060611381439e-05,TRUE,0,18,3.5,0
"2963",0.000109597310491528,TRUE,0,19,2.4,0
"2964",2.6962361807799e-06,TRUE,0,21,3.4,0
"2965",9.8977605359337e-05,TRUE,0,17,3.6,0
"2966",4.7163992043207e-05,TRUE,1,21,2.8,0
"2967",0.000167883146146493,TRUE,0,18,3.8,1
"2968",7.42085610840132e-05,TRUE,0,18,2.7,0
"2969",3.52911677720502e-05,TRUE,0,18,2.6,0
"2970",0.000231956171862749,TRUE,0,18,2.5,0
"2971",0.000127919953166781,TRUE,1,34,3.2,0
"2972",0.000103154494760943,TRUE,1,19,3.3,0
"2973",3.24647342436626e-05,TRUE,0,17,3.6,1
"2974",9.492773629486e-06,TRUE,0,18,3.4,0
"2975",0.000103659877737708,TRUE,0,19,3.3,0
"2976",0.000573871210507084,TRUE,1,19,3.5,0
"2977",9.14215892756841e-05,TRUE,0,19,2.1,0
"2978",0.000110501283874878,TRUE,1,18,3.1,0
"2979",0.00184388449094918,TRUE,1,19,3,0
"2980",0.000826798069608446,TRUE,1,17,3.1,0
"2981",9.92992163743938e-05,TRUE,0,18,3.8,0
"2982",0.00030198097504196,TRUE,0,17,3.6,1
"2983",0.000187264902758389,FALSE,1,19,1.8,0
"2984",6.56493537062014e-05,TRUE,0,18,3.4,0
"2985",1.74006320632175e-05,TRUE,0,18,3.5,0
"2986",6.70307377859714e-06,TRUE,0,18,2.9,1
"2987",1.06553871307172e-05,TRUE,0,18,3.2,0
"2988",3.67115482614382e-06,TRUE,0,17,2.5,0
"2989",2.6584855134309e-06,TRUE,0,17,3,0
"2990",2.14066972197905e-05,TRUE,0,20,2.7,0
"2991",1.77487162569524e-05,TRUE,0,17,3.3,0
"2992",9.99354937017929e-06,TRUE,0,18,3.6,0
"2993",1.20255226392378e-05,TRUE,1,21,2.9,1
"2994",0.000104121653345954,TRUE,0,17,1.9,0
"2995",9.92998058076707e-06,TRUE,0,18,3.4,0
"2996",0.000190439573266149,TRUE,1,17,3.6,0
"2997",0.00195046757272056,TRUE,1,18,3.1,0
"2998",3.91511809340606e-05,TRUE,0,18,3.4,1
"2999",2.57021763545784e-05,TRUE,0,18,3.3,0
"3000",0.000378654233829929,TRUE,1,17,1.7,0
"3001",0.000481928686643444,TRUE,1,19,3.4,0
"3002",3.24140064066082e-05,TRUE,0,18,2.7,1
"3003",2.39354607437563e-05,TRUE,1,19,3.2,1
"3004",0.000124513411277827,TRUE,0,22,3.5,0
"3005",3.50519856563328e-05,TRUE,0,18,3,1
"3006",1.11592682295236e-05,TRUE,1,21,3.5,0
"3007",1.47220113591312e-06,TRUE,0,20,3,0
"3008",2.06730261703108e-05,TRUE,0,20,3.2,0
"3009",3.15493093299402e-05,TRUE,0,17,3,1
"3010",2.75278159758397e-05,TRUE,0,18,3.3,0
"3011",8.57687677769772e-05,TRUE,1,18,3.4,1
"3012",7.78056419105449e-05,TRUE,0,18,3.6,0
"3013",7.57615682657093e-05,TRUE,0,17,2.7,0
"3014",1.67691632137385e-05,TRUE,0,18,3.1,1
"3015",9.92078291226298e-05,TRUE,0,17,2.9,0
"3016",0.000682889504890459,TRUE,1,18,2.9,0
"3017",2.84640034493058e-05,TRUE,0,18,3.3,1
"3018",7.12363757012623e-05,TRUE,0,18,3.1,0
"3019",2.01585630369747e-05,TRUE,0,18,3.5,0
"3020",0.000180191038568706,TRUE,0,18,3.5,0
"3021",0.000970983586987709,TRUE,1,18,3.6,0
"3022",0.000755757553499732,TRUE,1,17,2.9,0
"3023",9.75398191996864e-05,TRUE,0,20,3.4,0
"3024",6.03799831477322e-06,TRUE,0,17,3.2,0
"3025",3.40665599111863e-05,TRUE,0,25,3.3,0
"3026",0.000100126901180266,TRUE,0,18,3.1,0
"3027",7.13935475205218e-05,FALSE,1,18,3,0
"3028",7.18800417687578e-05,TRUE,0,18,3.7,0
"3029",8.34742983880246e-06,TRUE,0,18,3.4,0
"3030",4.19101939693945e-08,TRUE,0,23,3.3,0
"3031",0.000214710225389802,TRUE,0,17,3.5,0
"3032",1.78326284851708e-05,TRUE,0,18,3.4,0
"3033",0.000245456687049248,TRUE,0,17,3.5,0
"3034",0.000501371967335747,FALSE,1,24,2.8,0
"3035",1.8034361419156e-05,TRUE,0,18,3.3,0
"3036",8.93232336245986e-05,TRUE,0,17,2.7,0
"3037",6.82089512688546e-05,TRUE,0,19,2.5,0
"3038",2.16535540736255e-05,TRUE,0,25,3.5,0
"3039",5.93972832670816e-05,TRUE,1,20,3.5,0
"3040",3.42786301302304e-05,TRUE,0,19,3,0
"3041",8.25198402400881e-05,TRUE,0,18,3.5,0
"3042",0.000514610423556664,TRUE,1,18,3.2,0
"3043",0.000164205440379276,TRUE,0,17,2.7,0
"3044",7.71302493977774e-05,TRUE,0,18,3,0
"3045",0.00010491152172965,TRUE,0,17,3.5,1
"3046",2.85346091224443e-05,TRUE,1,18,3.3,0
"3047",5.86970437782024e-05,TRUE,1,18,3.3,0
"3048",3.53416571856816e-05,TRUE,0,17,3.7,1
"3049",0.000997660180787229,TRUE,1,19,3.1,0
"3050",0.00102812585456316,TRUE,1,19,2.7,0
"3051",0.000124291344418063,TRUE,0,18,3.4,0
"3052",0.000150019533871172,TRUE,0,20,3.3,0
"3053",3.07417979790587e-05,TRUE,0,18,3.6,1
"3054",0.000435871381176703,TRUE,0,17,2.8,1
"3055",0.00011126567897742,TRUE,0,18,3.5,1
"3056",0.000103092540731503,TRUE,0,17,3.3,0
"3057",0.000117378030947383,TRUE,1,18,2.6,0
"3058",0.000133582488652079,TRUE,1,19,3.5,0
"3059",0.000180635306209626,FALSE,1,18,3.1,0
"3060",3.10335338851921e-05,TRUE,0,17,2.7,0
"3061",0.000452246174413782,TRUE,1,18,3.5,0
"3062",0.000132686921564786,TRUE,0,19,2.6,1
"3063",5.39582084082202e-05,TRUE,0,18,2.5,0
"3064",7.69593089338744e-05,TRUE,0,19,3.7,1
"3065",0.000881966028473337,TRUE,1,19,3.4,1
"3066",4.57091865558151e-05,TRUE,0,19,3,1
"3067",0.000217928383216214,TRUE,0,18,3.5,0
"3068",0.00164884595047445,FALSE,1,17,3.4,0
"3069",0.00010767668328592,FALSE,0,18,3.2,0
"3070",8.42000192192548e-05,TRUE,0,17,3.1,0
"3071",0.00011919395331673,TRUE,0,18,3.3,0
"3072",5.43854394507991e-06,TRUE,0,18,2.6,0
"3073",1.40512404914073e-05,TRUE,0,21,3.4,0
"3074",0.000167300031315232,TRUE,0,18,3.5,1
"3075",0.000936939708744888,TRUE,1,18,2.5,0
"3076",9.59416650841977e-05,TRUE,0,18,3.1,0
"3077",1.20921428483811e-05,TRUE,0,17,3.3,0
"3078",8.66291259276889e-05,TRUE,0,19,3.3,0
"3079",0.000217586667545809,TRUE,0,17,2.9,0
"3080",2.98603969119846e-05,TRUE,0,18,2.6,0
"3081",8.58153948951179e-06,TRUE,0,19,3,0
"3082",6.13264808609807e-05,TRUE,0,19,3.5,0
"3083",1.4314567563193e-06,FALSE,1,20,3,0
"3084",6.5419835395072e-05,TRUE,0,17,3.6,0
"3085",1.01780423454737e-05,TRUE,0,18,3.1,0
"3086",7.30108743356669e-05,TRUE,0,18,3.1,0
"3087",1.10207484177893e-05,TRUE,0,18,3.3,0
"3088",4.61301141057069e-05,TRUE,0,19,3.4,0
"3089",0.000284929557217793,TRUE,0,17,2.8,1
"3090",0.000181544554196601,TRUE,1,17,2.9,0
"3091",0.00017843539709961,TRUE,0,18,3.5,0
"3092",5.77546295748189e-05,TRUE,0,19,2.3,0
"3093",0.000113882253461713,TRUE,0,18,2.9,0
"3094",5.05670820334044e-05,TRUE,0,19,3.2,0
"3095",3.76617057347854e-05,TRUE,0,18,3.3,0
"3096",5.66850084648149e-05,TRUE,0,20,3.3,0
